Id;Nivel;Ens;Grup;Tut;aval;nasig;nsusp;Q50;IQR;med;std;S
431;4;ESO;A;141;2;12;0;7.0;2.55;6.666666666666667;1.2309149097933272;1.3579778549873245
431;4;ESO;A;141;3;12;0;7.5;1.5499999999999998;7.333333333333333;1.2309149097933272;1.5171063970610277
470;4;ESO;B;142;1;12;7;3.5;3.5500000000000007;3.9166666666666665;2.2746961169005466;1.9072839993213795
470;4;ESO;B;142;2;13;11;3.0;2.0;3.4615384615384617;1.7614096918559583;1.631345420808597
470;4;ESO;B;142;3;16;16;1.0;0.0;1.0625;0.25;0.2337916587064593
38;1;BAC;B;212;1;11;2;7.0;1.0;6.181818181818182;1.7215215257545762;1.3421131789144003
38;1;BAC;B;212;2;11;1;6.0;3.8000000000000007;6.454545454545454;2.2074254852038093;1.6417347121875212
38;1;BAC;B;212;3;11;0;6.0;3.0;6.545454545454546;1.5075567228888183;1.4681399390162087
59;1;BAC;C;213;1;10;6;4.0;2.0;4.7;2.057506581601462;1.3592367006650063
59;1;BAC;C;213;2;10;4;5.0;2.05;5.0;1.7638342073763937;1.5571130980576455
59;1;BAC;C;213;3;10;5;4.5;3.0999999999999996;4.2;2.1499353995462798;1.6957425341696346
19;1;BAC;A;211;1;11;3;7.0;2.8;5.909090909090909;2.119176512447486;1.4142790651247086
19;1;BAC;A;211;2;11;5;5.0;1.8000000000000007;5.090909090909091;1.868397465987655;1.4681399390162087
19;1;BAC;A;211;3;11;1;5.0;1.0;5.636363636363637;1.2862913567871996;1.162225544921092
304;2;ESO;C;123;1;12;1;6.0;2.0;5.833333333333333;1.1934162828797104;1.286057336874379
304;2;ESO;C;123;2;12;1;6.0;1.5500000000000007;5.833333333333333;1.4668044012461756;1.4451858789480823
304;2;ESO;C;123;3;12;0;6.5;2.0;6.333333333333333;1.1547005383792515;1.3296613488547582
433;4;ESO;A;141;1;12;0;9.0;1.5499999999999998;8.333333333333334;0.8876253645985945;0.9596147939120492
433;4;ESO;A;141;2;12;0;9.0;1.0;8.416666666666666;0.90033663737852;0.887694275799104
433;4;ESO;A;141;3;12;0;9.0;2.0;9.0;0.8528028654224418;1.0986122886681096
349;3;ESO;B;132;1;13;2;6.0;2.0;5.923076923076923;1.3821202589704018;1.6052071074554588
349;3;ESO;B;132;2;13;3;5.0;2.3;5.6923076923076925;1.4366984945013912;1.564957250242801
349;3;ESO;B;132;3;13;0;6.0;2.3000000000000007;6.153846153846154;1.4051188470584879;1.377819508039033
238;1;ESO;C;113;1;11;0;8.0;2.0;7.7272727272727275;1.6787441193290351;1.4681399390162087
238;1;ESO;C;113;2;11;0;7.0;2.0;7.818181818181818;1.6624188291872668;1.4681399390162087
238;1;ESO;C;113;3;11;0;8.0;2.8;7.7272727272727275;1.6180796699117808;1.6417347121875212
219;1;ESO;B;112;1;11;9;4.0;1.0;3.909090909090909;1.300349603340998;1.3667110520552042
219;1;ESO;B;112;2;11;7;4.0;1.7999999999999998;4.2727272727272725;1.4206272622267313;1.6417347121875212
219;1;ESO;B;112;3;11;4;5.0;1.0;4.7272727272727275;0.9045340337332909;1.240684291953396
231;1;ESO;C;113;1;10;6;4.0;2.0;4.2;1.3984117975602022;1.5047882836811908
231;1;ESO;C;113;2;10;5;4.5;2.1000000000000014;4.5;1.6499158227686108;1.5571130980576455
231;1;ESO;C;113;3;10;5;4.5;1.1500000000000004;4.4;1.577621275493231;1.5047882836811908
426;4;ESO;A;141;1;12;3;6.0;2.1000000000000005;5.5;1.6236882817719773;1.6762349391347309
426;4;ESO;A;141;2;12;1;6.0;2.0;6.083333333333333;1.4433756729740643;1.545422903193594
426;4;ESO;A;141;3;12;0;7.0;1.0;6.833333333333333;1.4668044012461756;1.4241299173467734
36;1;BAC;B;212;1;11;7;4.0;3.5999999999999996;3.727272727272727;2.195035721390843;1.5941666991180168
36;1;BAC;B;212;2;11;4;5.0;3.8000000000000007;4.181818181818182;2.315952582337636;1.515707952085713
36;1;BAC;B;212;3;11;4;5.0;3.8;3.909090909090909;2.5081684733903127;1.540305825226517
378;3;ESO;B;132;1;13;4;5.0;2.3000000000000007;5.384615384615385;1.445594545418455;1.6977335913743923
378;3;ESO;B;132;2;13;4;5.0;1.3000000000000007;5.153846153846154;1.4632243987255136;1.377819508039033
378;3;ESO;B;132;3;13;2;5.0;0.3000000000000007;5.230769230769231;1.5358952955766088;1.1786549963416462
347;3;ESO;B;132;1;13;4;6.0;3.3;5.6923076923076925;2.1363760352762258;1.9251211907908183
347;3;ESO;B;132;2;13;3;6.0;1.6000000000000005;5.384615384615385;1.8501559185854912;1.7326587201992074
347;3;ESO;B;132;3;14;4;6.0;4.050000000000001;5.357142857142857;2.134231724753677;1.710493230055004
415;4;ESO;A;141;1;12;0;6.0;1.5500000000000007;6.75;1.5447859516333116;1.5832584594204766
415;4;ESO;A;141;2;12;0;7.0;1.0;6.5;0.9045340337332909;1.1988493129136213
415;4;ESO;A;141;3;12;0;7.0;1.5500000000000007;7.0;1.2792042981336627;1.4241299173467734
168;1;ESO;A;111;1;11;2;5.0;1.0;5.090909090909091;1.300349603340998;1.3667110520552042
168;1;ESO;A;111;2;11;6;4.0;1.0;4.545454545454546;1.2933395813657265;1.3667110520552042
168;1;ESO;A;111;3;11;0;5.0;0.8000000000000007;5.363636363636363;0.674199862463242;0.7595473914748635
54;1;BAC;C;213;1;11;5;5.0;2.0;5.0;1.6733200530681511;1.6417347121875214
54;1;BAC;C;213;2;10;4;5.0;2.0500000000000007;5.1;1.3703203194062978;1.5571130980576458
54;1;BAC;C;213;3;11;1;5.0;1.8000000000000007;5.636363636363637;1.3618169680781094;1.4142790651247086
172;1;ESO;A;111;1;11;0;7.0;1.6000000000000005;6.909090909090909;1.2210278829367864;1.4142790651247086
172;1;ESO;A;111;2;11;0;6.0;1.0;6.454545454545454;1.2135597524338357;1.4142790651247086
172;1;ESO;A;111;3;11;0;6.0;2.8000000000000007;6.454545454545454;1.572490786213793;1.4681399390162087
22;1;BAC;A;211;1;10;0;7.0;3.05;7.1;1.5951314818673865;1.5571130980576458
22;1;BAC;A;211;2;10;0;6.5;2.0500000000000007;7.0;1.4142135623730951;1.4708084763221112
22;1;BAC;A;211;3;10;0;7.0;2.0500000000000007;7.1;1.3703203194062976;1.5571130980576458
480;4;ESO;D;144;1;8;0;6.0;2.0;6.0;0.9258200997725514;1.0821955300387673
480;4;ESO;D;144;2;8;0;6.0;2.0;6.625;1.1877349391654208;0.9743147528693494
480;4;ESO;D;144;3;8;0;6.5;1.0;6.625;0.7440238091428449;0.9743147528693494
184;1;ESO;A;111;1;11;0;7.0;1.7999999999999998;6.363636363636363;1.026910636104941;1.2406842919533958
184;1;ESO;A;111;2;11;0;7.0;2.8;6.818181818181818;1.4012980994907414;1.499030672979008
184;1;ESO;A;111;3;11;0;7.0;2.4000000000000004;6.909090909090909;1.4459976109624426;1.240684291953396
485;3;ESO;C;133;1;13;1;6.0;1.3000000000000007;5.923076923076923;1.0377490433255416;1.377819508039033
485;3;ESO;C;133;2;13;1;6.0;1.6000000000000014;6.0;1.4142135623730951;1.2309316230479224
485;3;ESO;C;133;3;13;0;6.0;2.0;6.0;1.1547005383792515;1.2711814802605796
337;3;ESO;A;131;1;13;5;6.0;4.300000000000001;5.461538461538462;2.2954805094425805;1.991509361356614
337;3;ESO;A;131;2;13;3;6.0;1.6000000000000005;5.538461538461538;1.7614096918559583;1.7326587201992076
337;3;ESO;A;131;3;13;3;6.0;3.3;5.846153846153846;1.7246329970051524;1.5247073930301436
489;1;BAC;B;212;1;10;5;4.5;3.0999999999999996;4.2;2.14993539954628;1.6957425341696346
489;1;BAC;B;212;2;10;4;5.0;3.05;4.3;1.888562063228706;1.4708084763221112
489;1;BAC;B;212;3;10;3;5.0;4.05;4.4;2.2211108331943574;1.5047882836811908
382;3;ESO;C;133;1;13;0;7.0;2.3;6.923076923076923;1.5525000516123697;1.6715952780212544
382;3;ESO;C;133;2;13;0;6.0;3.3000000000000007;6.769230769230769;1.640825308284734;1.5247073930301436
382;3;ESO;C;133;3;13;0;6.0;2.0;6.923076923076923;1.5525000516123697;1.5857708352080968
283;2;ESO;B;122;1;12;0;8.0;1.5499999999999998;8.25;0.9653072991634227;1.286057336874379
283;2;ESO;B;122;2;12;0;8.5;1.5499999999999998;8.166666666666666;1.0298573010888745;1.1988493129136213
283;2;ESO;B;122;3;12;0;9.0;1.0;8.75;0.8660254037844386;1.1988493129136213
400;3;ESO;C;133;1;13;1;7.0;2.3;6.538461538461538;1.6132464481796025;1.6977335913743925
400;3;ESO;C;133;2;13;3;6.0;2.3;5.769230769230769;1.9644272343292228;1.9512595041439562
400;3;ESO;C;133;3;13;2;6.0;2.3000000000000007;6.153846153846154;1.908147174886057;1.7782333057997075
329;3;ESO;D;134;1;9;3;7.0;3.3;5.777777777777778;1.922093765778466;1.4270610433807247
329;3;ESO;D;134;2;9;3;6.0;4.0;5.111111111111111;1.964971020425266;1.5229550675313182
329;3;ESO;D;134;3;9;2;6.0;1.8999999999999995;5.333333333333333;1.5;1.3689223607402192
330;3;ESO;A;131;1;13;7;4.0;3.6000000000000005;4.3076923076923075;2.2870874995874626;2.031759218569271
330;3;ESO;A;131;2;13;5;5.0;2.0;4.538461538461538;1.8081014266989472;1.5247073930301434
330;3;ESO;A;131;3;15;7;5.0;1.7999999999999998;4.266666666666667;1.9073791542572853;1.7670091910745693
66;1;BAC;C;213;1;10;1;7.0;2.0;6.7;1.2516655570345725;1.313834033192747
66;1;BAC;C;213;2;10;0;6.0;2.0;6.8;1.4757295747452437;1.3592367006650063
66;1;BAC;C;213;3;10;0;7.5;2.0;7.1;1.1005049346146119;1.2206072645530173
335;3;ESO;A;131;1;13;9;3.0;2.3000000000000007;3.8461538461538463;1.7246329970051526;1.7326587201992076
335;3;ESO;A;131;2;13;4;5.0;2.5999999999999996;4.538461538461538;1.8081014266989472;1.5857708352080968
335;3;ESO;A;131;3;15;6;5.0;1.0;4.333333333333333;1.8387366263150307;1.4878167164014493
194;1;ESO;A;111;1;11;8;3.0;1.8000000000000007;3.8181818181818183;1.4012980994907416;1.4142790651247086
194;1;ESO;A;111;2;11;9;3.0;2.0;3.4545454545454546;1.9679246105293957;1.5465986860485124
194;1;ESO;A;111;3;11;6;4.0;1.7999999999999998;4.2727272727272725;1.5550504230351563;1.6726254461503207
21;1;BAC;A;211;1;10;1;7.0;1.0499999999999998;7.2;1.5491933384829668;1.4184836619456564
21;1;BAC;A;211;2;10;1;6.0;2.1000000000000005;6.7;1.7029386365926402;1.4708084763221114
21;1;BAC;A;211;3;10;0;7.0;2.0;7.3;1.2516655570345725;1.313834033192747
9;1;BAC;A;211;1;10;4;5.0;2.0500000000000007;5.2;2.3475755815545343;1.6957425341696346
9;1;BAC;A;211;2;10;5;4.5;3.1500000000000012;4.6;2.5473297566057065;2.0253262207700673
9;1;BAC;A;211;3;10;4;5.0;1.1500000000000012;4.8;2.14993539954628;1.6094379124341003
18;1;BAC;A;211;1;11;0;8.0;2.0;7.909090909090909;1.044465935734187;1.2945451658448959
18;1;BAC;A;211;2;11;0;8.0;0.8000000000000007;8.090909090909092;0.7006490497453707;0.9949236325717752
18;1;BAC;A;211;3;11;0;9.0;0.8000000000000007;8.818181818181818;0.8738628975053029;1.1685184057430877
389;3;ESO;C;133;1;13;1;7.0;2.0;6.923076923076923;1.6563785025137654;1.6715952780212544
389;3;ESO;C;133;2;13;0;8.0;1.2999999999999998;7.384615384615385;1.192927878405448;1.4791328074296435
389;3;ESO;C;133;3;13;0;7.0;2.3000000000000007;7.230769230769231;1.5358952955766088;1.711845135233912
359;3;ESO;B;132;1;13;0;7.0;1.0;7.3076923076923075;1.1094003924504583;1.377819508039033
359;3;ESO;B;132;2;13;0;7.0;2.0;7.076923076923077;0.9540735874430286;1.2658567518727373
359;3;ESO;B;132;3;13;0;7.0;1.0;7.153846153846154;0.9870962335856491;1.2636256721237276
62;1;BAC;C;213;1;11;3;6.0;1.7999999999999998;5.545454545454546;1.8090680674665818;1.540305825226517
62;1;BAC;C;213;2;10;3;5.0;2.05;5.1;1.5238839267549948;1.5047882836811908
62;1;BAC;C;213;3;11;1;5.0;1.0;5.2727272727272725;1.3483997249264843;1.1685184057430877
